CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,ProductDiversity,Country,AvgItemsPerOrder,SpendingVariability,CustomerLifetimeDays
12670,10,5,2996.05,4,3,4,3.7,Champions,58,France,15.184782608695652,19.38959929841711,222
12672,330,1,225.89999999999998,1,1,1,1.0,At Risk,10,France,7.8,12.750529400773916,0
12673,5,2,610.52,4,2,2,2.8000000000000003,Loyal,42,Germany,8.357142857142858,10.091602631403546,321
12674,39,4,1970.6,3,3,4,3.3,Loyal,52,France,13.650602409638553,19.109512638690582,169
12676,25,6,1331.39,3,4,3,3.3000000000000003,Loyal,33,Sweden,14.88888888888889,22.285103682990044,286
12678,42,12,17628.46,3,4,4,3.6000000000000005,Champions,105,France,66.2,155.71285285941283,311
12679,59,4,1113.02,2,3,3,2.5999999999999996,Loyal,43,France,11.541666666666666,17.121998660219766,225
12680,1,4,862.81,4,3,3,3.4,Loyal,33,France,8.51923076923077,5.7386538952451005,112
12681,15,22,13787.54,4,4,4,4.0,Champions,267,France,11.81191222570533,18.867566274905084,353
12682,4,31,12288.22,4,4,4,4.0,Champions,209,France,10.619047619047619,24.983172873241088,367
12683,4,15,8476.57,4,4,4,4.0,Champions,177,France,14.497093023255815,25.063034923300503,361
12684,8,7,2283.63,4,4,4,4.0,Champions,61,France,18.904761904761905,14.463138910445998,205
12685,28,6,2863.08,3,4,4,3.6000000000000005,Champions,117,France,9.700636942675159,11.391930034752999,65
12686,372,1,89.14,1,1,1,1.0,At Risk,7,France,15.285714285714286,3.9516868007761663,0
12688,114,1,4873.8099999999995,2,1,4,2.3,Needs Attention,171,Israel,17.707602339181285,25.909800727775,0
12689,26,2,1247.61,3,2,3,2.7,Loyal,57,France,8.722222222222221,10.35102443559077,101
12690,206,1,389.01,1,1,2,1.2999999999999998,At Risk,16,France,6.625,13.081858542144028,0
12691,28,6,1035.8,3,4,3,3.3000000000000003,Loyal,21,France,12.3125,33.14135354079747,329
12693,127,4,855.91,2,3,3,2.5999999999999996,Loyal,35,Germany,6.538461538461538,14.246854036331097,192
12694,70,2,869.67,2,2,3,2.3,Needs Attention,32,France,13.756756756756756,15.910949513288465,112
12695,7,4,582.1,4,3,2,3.1,Loyal,23,France,8.148148148148149,14.370884541569545,203
12697,29,3,957.59,3,3,3,3.0,Loyal,37,Sweden,12.390243902439025,17.548235947754087,140
12700,8,4,4939.99,4,3,4,3.7,Champions,193,France,11.07089552238806,14.368521722278645,207
12701,80,2,797.71,2,2,3,2.3,Needs Attention,50,Germany,12.79245283018868,6.863147029992694,162
12702,20,1,219.0,3,1,1,1.8000000000000003,Needs Attention,12,Germany,4.416666666666667,2.744333003912543,0
12703,71,1,283.55,2,1,1,1.4000000000000001,At Risk,21,Germany,7.809523809523809,5.230737906607351,0
12704,7,8,2340.84,4,4,4,4.0,Champions,64,Finland,11.431818181818182,27.9173469702975,162
12705,15,9,6868.29,4,4,4,4.0,Champions,228,Germany,11.967065868263473,16.373694993901722,341
12707,292,1,603.42,1,1,2,1.2999999999999998,At Risk,33,France,7.757575757575758,14.285712725243425,0
12708,30,10,2712.91,3,4,4,3.6000000000000005,Champions,86,Germany,8.32484076433121,7.207940993062048,338
12709,15,15,9736.52,4,4,4,4.0,Champions,93,Germany,18.923076923076923,53.53957413008129,351
12710,97,3,1149.02,2,3,3,2.5999999999999996,Loyal,75,Germany,11.051948051948052,8.775641211555861,104
12712,29,13,4396.13,3,4,4,3.6000000000000005,Champions,58,Germany,7.984962406015038,24.125906902041603,342
12713,1,1,848.55,4,1,3,2.8,Loyal,38,Germany,13.368421052631579,14.375259619153505,0
12714,9,5,4708.86,4,3,4,3.7,Champions,216,France,11.849420849420849,14.33692751641287,285
12715,106,1,353.86,2,1,2,1.7000000000000002,Needs Attention,20,Sweden,9.380952380952381,15.356630644835631,0
12716,4,2,1053.49,4,2,3,3.1,Loyal,60,France,10.26086956521739,7.152467813466685,129
12717,151,2,1030.98,1,2,3,1.9,Needs Attention,49,Greece,9.2,17.077638169681002,94
12718,71,1,238.25,2,1,1,1.4000000000000001,At Risk,19,France,10.68421052631579,8.023529615161902,0
12719,5,2,644.95,4,2,2,2.8000000000000003,Loyal,34,France,9.58974358974359,6.611012721495753,59
12720,3,25,5781.73,4,4,4,4.0,Champions,211,Germany,13.19774011299435,10.947516846355196,366
12721,32,6,2656.13,3,4,4,3.6000000000000005,Champions,133,France,12.167701863354038,9.238305665031818,323
12722,85,4,997.63,2,3,3,2.5999999999999996,Loyal,50,France,10.679245283018869,12.79252317289958,65
12723,4,5,725.07,4,3,3,3.4,Loyal,53,France,6.2898550724637685,10.702049000696043,61
12724,5,4,1031.41,4,3,3,3.4,Loyal,47,France,8.39622641509434,8.80805584396255,327
12725,371,1,427.8,1,1,2,1.2999999999999998,At Risk,24,Italy,6.833333333333333,8.889099333257658,0
12726,28,7,2609.1,3,4,4,3.6000000000000005,Champions,57,France,25.346774193548388,11.24606736753999,329
12727,11,7,3980.7,4,4,4,4.0,Champions,109,France,15.093525179856115,28.31090698735873,309
12728,71,4,836.33,2,3,3,2.5999999999999996,Loyal,38,France,9.108695652173912,7.958721066508912,261
12729,114,1,453.01,2,1,2,1.7000000000000002,Needs Attention,26,France,8.961538461538462,6.143852174203213,0
12731,24,12,18895.91,3,4,4,3.6000000000000005,Champions,109,France,30.791970802919707,71.08949033719001,341
12732,180,1,236.26000000000002,1,1,1,1.0,At Risk,12,France,9.25,11.983077335319273,0
12733,234,1,383.95,1,1,2,1.2999999999999998,At Risk,22,USA,6.2272727272727275,16.137965273236063,0
12734,353,1,110.39999999999999,1,1,1,1.0,At Risk,4,France,22.0,22.170250336881626,0
12735,315,2,779.5699999999999,1,2,3,1.9,Needs Attention,38,France,8.55813953488372,11.09023099795671,21
12736,333,1,234.0,1,1,1,1.0,At Risk,4,France,43.25,21.068459839295333,0
12738,372,1,155.35,1,1,1,1.0,At Risk,11,Germany,13.454545454545455,3.433319358606452,0
12739,78,2,1013.04,2,2,3,2.3,Needs Attention,38,United Arab Emirates,12.789473684210526,30.687671244810797,20
12740,64,1,427.6,2,1,2,1.7000000000000002,Needs Attention,27,France,12.666666666666666,6.322009670018408,0
12743,134,2,546.43,2,2,2,2.0,Needs Attention,114,Unspecified,2.3805970149253732,3.5502384462841547,0
12744,52,7,21279.29,2,4,4,3.2,Loyal,178,Singapore,23.60810810810811,369.85623612261463,266
12747,2,11,4196.01,4,4,4,4.0,Champions,42,United Kingdom,12.37864077669903,46.595948034709835,366
12748,1,209,33719.73,4,4,4,4.0,Champions,1768,United Kingdom,5.603264417845484,21.78654059343414,372
12749,4,5,4090.88,4,3,4,3.7,Champions,160,United Kingdom,7.391959798994975,11.160059878220078,209
12750,129,1,275.88,2,1,1,1.4000000000000001,At Risk,15,Poland,9.133333333333333,7.752775724124324,0
12752,81,1,4366.78,2,1,4,2.3,Needs Attention,53,Norway,42.679245283018865,73.19723033217778,0
12753,23,6,21429.39,3,4,4,3.6000000000000005,Champions,132,Japan,57.974619289340104,72.44463078264968,339
12754,236,3,3010.74,1,3,4,2.5,Needs Attention,49,Japan,102.87301587301587,95.04691831946813,72
12755,281,2,3811.95,1,2,4,2.2,Needs Attention,4,Japan,372.75,1894.278031940313,85
12756,87,1,112.07999999999998,2,1,1,1.4000000000000001,At Risk,4,Japan,36.0,22.64865558923973,0
12757,16,13,7857.1,4,4,4,4.0,Champions,237,Portugal,6.474393530997305,99.47834214858756,195
12758,117,2,2791.59,2,2,4,2.5999999999999996,Loyal,84,Portugal,22.010309278350515,17.02908848653182,159
12759,52,3,1531.44,2,3,3,2.5999999999999996,Loyal,81,Netherlands,9.494736842105263,7.374191757484193,223
12762,8,2,1898.52,4,2,4,3.4000000000000004,Loyal,62,Portugal,17.782608695652176,27.00914614199592,17
12763,138,2,494.08,2,2,2,2.0,Needs Attention,16,Japan,17.555555555555557,26.31112421612463,230
12764,317,1,1693.88,1,1,4,1.9,Needs Attention,45,Lebanon,8.577777777777778,29.117840071063654,0
12766,4,7,6989.63,4,4,4,4.0,Champions,205,Portugal,11.761290322580646,17.537146802952524,362
12769,239,1,1143.6,1,1,3,1.5999999999999999,Needs Attention,32,Brazil,11.125,32.8962824647406,0
12770,211,1,1351.45,1,1,3,1.5999999999999999,Needs Attention,12,Japan,61.916666666666664,71.95736243313351,0
12772,60,1,892.47,2,1,3,2.0,Needs Attention,55,Portugal,10.10909090909091,18.005438895835056,0
12775,17,5,1386.04,4,3,3,3.4,Loyal,47,Netherlands,13.287878787878787,10.730962087312923,294
12778,20,6,822.23,3,4,3,3.3000000000000003,Loyal,40,Netherlands,16.5,9.273260706054208,292
12779,38,8,3981.36,3,4,4,3.6000000000000005,Champions,88,Poland,13.583892617449665,16.394010021182787,333
12781,64,2,826.74,2,2,3,2.3,Needs Attention,25,Czech Republic,26.84,15.677647697704316,221
12782,5,5,2330.92,4,3,4,3.7,Champions,81,Portugal,10.54368932038835,17.958129376375716,352
12783,2,6,2225.91,4,4,4,4.0,Champions,76,Portugal,7.428571428571429,47.779489752475214,73
12784,9,2,574.42,4,2,2,2.8000000000000003,Loyal,54,Portugal,5.084745762711864,10.079444107318903,6
12785,364,1,311.95,1,1,2,1.2999999999999998,At Risk,14,Portugal,9.357142857142858,11.81904602330911,0
12787,10,3,463.66,4,3,2,3.1,Loyal,17,Netherlands,13.05,13.110849304056705,182
12789,65,1,91.85,2,1,1,1.4000000000000001,At Risk,4,Netherlands,1.0,11.506547049397575,0
12790,192,1,324.92,1,1,2,1.2999999999999998,At Risk,21,Netherlands,7.904761904761905,8.612819459829577,0
12791,374,1,192.60000000000002,1,1,1,1.0,At Risk,2,Netherlands,48.5,114.97556262093264,0
12792,257,1,400.53999999999996,1,1,2,1.2999999999999998,At Risk,25,Portugal,8.68,9.03351384198493,0
12793,335,2,545.48,1,2,2,1.6,Needs Attention,21,Portugal,12.291666666666666,14.02010688623483,36
12794,53,2,860.41,2,2,3,2.3,Needs Attention,43,Portugal,13.155555555555555,10.090821997531156,45
12795,19,1,430.48,3,1,2,2.1,Needs Attention,14,Portugal,4.857142857142857,26.537868982077107,0
12797,366,1,254.03,1,1,1,1.0,At Risk,13,Portugal,9.076923076923077,8.312727652560323,0
12798,10,3,6977.04,4,3,4,3.7,Champions,6,Japan,657.0,1240.4974824641927,160
12802,187,1,427.58,1,1,2,1.2999999999999998,At Risk,25,Netherlands,12.56,8.190750230188524,0
12808,37,3,483.65000000000003,3,3,2,2.7,Loyal,27,Portugal,6.714285714285714,3.5487995399294077,331
12809,178,1,489.31,1,1,2,1.2999999999999998,At Risk,25,Portugal,8.8,14.570298349725032,0
12811,261,3,514.85,1,3,2,1.9,Needs Attention,27,Portugal,7.419354838709677,5.687414420956057,23
12812,45,1,229.64000000000001,3,1,1,1.8000000000000003,Needs Attention,15,Japan,10.933333333333334,5.879105212125234,0
12814,102,1,125.92,2,1,1,1.4000000000000001,At Risk,2,Poland,24.5,32.470343392086264,0
12815,148,2,1063.46,1,2,3,1.9,Needs Attention,38,Poland,8.063829787234043,18.546249955693373,50
12816,96,2,572.2,2,2,2,2.0,Needs Attention,27,Poland,4.413793103448276,13.632566141629802,80
12817,281,1,166.04,1,1,1,1.0,At Risk,4,Austria,13.25,13.358657617190936,0
12818,262,1,1542.08,1,1,3,1.5999999999999999,Needs Attention,14,Austria,66.35714285714286,118.99735400142585,0
12820,3,4,942.34,4,3,3,3.4,Loyal,55,United Kingdom,12.23728813559322,5.279517831490073,323
12821,214,1,92.72,1,1,1,1.0,At Risk,6,United Kingdom,11.666666666666666,4.392114145450533,0
12822,71,2,948.88,2,2,3,2.3,Needs Attention,41,United Kingdom,11.956521739130435,14.571163594662423,16
12823,75,5,1759.5,2,3,4,2.9,Loyal,1,United Kingdom,46.0,138.96915125307487,221
12824,60,1,397.12,2,1,2,1.7000000000000002,Needs Attention,25,United Kingdom,9.28,8.947605415230752,0
12826,3,7,1474.72,4,4,3,3.6999999999999997,Champions,58,United Kingdom,11.626373626373626,5.609080761062992,362
12827,6,3,430.15000000000003,4,3,2,3.1,Loyal,19,United Kingdom,7.88,8.320543852417343,38
12828,3,6,1018.71,4,4,3,3.6999999999999997,Champions,46,United Kingdom,8.821428571428571,9.187188522858637,127
12829,337,2,293.0,1,2,1,1.3,At Risk,9,United Kingdom,34.18181818181818,21.020824090756893,23
12830,38,6,6814.64,3,4,4,3.6000000000000005,Champions,13,United Kingdom,259.1578947368421,134.07934370776073,134
12831,262,1,215.05,1,1,1,1.0,At Risk,9,United Kingdom,15.0,9.833629939029523,0
12832,32,2,383.03,3,2,2,2.4000000000000004,Needs Attention,27,United Kingdom,7.222222222222222,3.502531115711068,65
12833,145,1,417.38,1,1,2,1.2999999999999998,At Risk,24,United Kingdom,6.5,5.030143845005755,0
12834,283,1,312.38,1,1,2,1.2999999999999998,At Risk,18,United Kingdom,6.111111111111111,4.183209044321924,0
12836,59,4,2612.86,2,3,4,2.9,Loyal,148,United Kingdom,6.08,12.9772913133871,252
12837,173,1,134.1,1,1,1,1.0,At Risk,12,United Kingdom,2.0,6.875995795651578,0
12838,34,2,683.13,3,2,3,2.7,Loyal,115,United Kingdom,2.9186991869918697,5.61818412326108,340
12839,3,14,5591.42,4,4,4,4.0,Champions,95,United Kingdom,12.124203821656051,8.728569905895478,364
12840,144,4,2726.77,1,3,4,2.5,Needs Attention,67,United Kingdom,13.371681415929203,10.537611270113604,82
12841,5,25,4022.35,4,4,4,4.0,Champions,229,United Kingdom,6.564285714285714,10.220292671474786,367
12842,70,2,1118.99,2,2,3,2.3,Needs Attention,34,United Kingdom,16.08823529411765,30.52241065704494,238
12843,66,8,1702.26,2,4,4,3.2,Loyal,69,United Kingdom,7.58252427184466,12.3585156172554,198
12844,29,2,325.96000000000004,3,2,2,2.4000000000000004,Needs Attention,47,United Kingdom,2.4038461538461537,5.307772098117113,101
12845,267,4,354.09,1,3,2,1.9,Needs Attention,26,United Kingdom,7.555555555555555,41.46181119029277,22
12847,22,1,871.54,3,1,3,2.4000000000000004,Needs Attention,72,United Kingdom,9.989010989010989,11.96214258355313,0
12849,31,2,1050.8899999999999,3,2,3,2.7,Loyal,47,United Kingdom,12.215686274509803,20.350341643805585,237
12851,97,1,135.18,2,1,1,1.4000000000000001,At Risk,43,United Kingdom,2.18,2.812619347127644,0
12852,295,1,311.55,1,1,2,1.2999999999999998,At Risk,17,United Kingdom,8.764705882352942,5.111357379865535,0
12853,135,6,1957.1000000000001,2,4,4,3.2,Loyal,66,United Kingdom,10.256410256410257,16.09245839255821,181
12854,79,3,1324.5,2,3,3,2.5999999999999996,Loyal,95,United Kingdom,5.7,15.03975011659573,239
12855,373,1,38.1,1,1,1,1.0,At Risk,3,United Kingdom,10.0,4.330127018922195,0
12856,8,6,2179.93,4,4,4,4.0,Champions,155,United Kingdom,3.4363057324840764,6.41855228662797,55
12857,211,2,1106.4,1,2,3,1.9,Needs Attention,37,United Kingdom,7.456521739130435,11.809233470851616,91
12863,52,1,521.2,2,1,2,1.7000000000000002,Needs Attention,5,United Kingdom,37.6,133.6212108910857,0
12864,138,1,147.12,2,1,1,1.4000000000000001,At Risk,3,United Kingdom,72.0,61.143542586278066,0
12865,26,2,1568.23,3,2,3,2.7,Loyal,86,Austria,9.736842105263158,7.028926169103318,97
12866,283,1,559.12,1,1,2,1.2999999999999998,At Risk,26,Belgium,6.576923076923077,12.81863463268042,0
12867,26,7,4036.82,3,4,4,3.6000000000000005,Champions,240,United Kingdom,7.988847583643123,7.130345966350859,333
12868,186,6,1607.0600000000002,1,4,3,2.5,Needs Attention,72,United Kingdom,8.672897196261681,5.904255373135322,187
12871,84,2,380.64,2,2,2,2.0,Needs Attention,8,United Kingdom,18.181818181818183,47.24727870951453,123
12872,327,2,599.97,1,2,2,1.6,Needs Attention,58,United Kingdom,4.833333333333333,8.675186973257638,38
12873,282,1,374.0,1,1,2,1.2999999999999998,At Risk,4,United Kingdom,32.0,17.0,0
12875,143,2,343.2300000000001,1,2,2,1.6,Needs Attention,1,United Kingdom,1009.5,172.73911557606172,219
12876,58,2,2218.02,2,2,4,2.5999999999999996,Loyal,67,Belgium,22.83529411764706,20.992060032254077,138
12877,4,12,1535.77,4,4,3,3.6999999999999997,Champions,100,United Kingdom,7.64935064935065,12.410395419152579,354
12878,236,2,854.99,1,2,3,1.9,Needs Attention,38,United Kingdom,11.638297872340425,6.617481662404997,29
12879,45,3,573.22,3,3,2,2.7,Loyal,7,United Kingdom,37.0,56.14766519336905,47
12881,276,1,298.0,1,1,1,1.0,At Risk,7,United Kingdom,3.0,67.25485643643673,0
12882,9,2,1463.04,4,2,3,3.1,Loyal,12,United Kingdom,18.923076923076923,61.75429078832685,24
12883,25,4,703.47,3,3,3,3.0,Loyal,39,United Kingdom,4.666666666666667,4.118723098868968,64
12884,88,1,309.05,2,1,2,1.7000000000000002,Needs Attention,7,United Kingdom,6.142857142857143,55.695937912921444,0
12885,63,3,1175.22,2,3,3,2.5999999999999996,Loyal,66,United Kingdom,9.225352112676056,6.173301609069431,60
12886,68,2,1378.4,2,2,3,2.3,Needs Attention,75,United Kingdom,9.390243902439025,5.871800778655694,151
12888,214,2,354.12,1,2,2,1.6,Needs Attention,4,United Kingdom,15.2,30.414159202581946,41
12890,24,1,380.46999999999997,3,1,2,2.1,Needs Attention,78,United Kingdom,3.158536585365854,6.679220678629595,0
12891,186,3,331.0,1,3,2,1.9,Needs Attention,2,United Kingdom,316.6666666666667,83.91861136442462,107
12893,31,1,188.14,3,1,1,1.8000000000000003,Needs Attention,27,United Kingdom,2.823529411764706,6.547896207296888,0
12895,42,2,372.8,3,2,2,2.4000000000000004,Needs Attention,22,United Kingdom,9.545454545454545,3.0378528245373873,44
12897,205,2,216.5,1,2,1,1.3,At Risk,3,United Kingdom,27.5,17.365363034884513,97
12901,9,28,17654.54,4,4,4,4.0,Champions,30,United Kingdom,198.92241379310346,284.30916581968563,261
12902,265,1,138.68,1,1,1,1.0,At Risk,10,United Kingdom,6.6,4.766596269876441,0
12904,18,2,509.58,4,2,2,2.8000000000000003,Loyal,59,United Kingdom,4.194444444444445,7.408149442945524,154
12906,12,5,2919.81,4,3,4,3.7,Champions,55,United Kingdom,27.761904761904763,55.30811392461885,66
12908,176,2,750.0,1,2,3,1.9,Needs Attention,1,United Kingdom,600.0,80.61017305526642,136
12909,40,5,2178.67,3,3,4,3.3,Loyal,78,United Kingdom,14.065934065934066,34.821976508183845,213
12910,23,8,3075.04,3,4,4,3.6000000000000005,Champions,48,United Kingdom,22.56,26.8024770886963,218
12912,3,5,1662.3,4,3,4,3.7,Champions,17,United Kingdom,27.916666666666668,33.47994769748136,37
12913,5,5,2483.63,4,4,4,4.0,Champions,37,United Kingdom,28.38,46.67830089811212,363
12915,149,2,363.65,1,2,2,1.6,Needs Attention,19,United Kingdom,4.2272727272727275,5.461284932768397,223
12916,139,4,3006.15,2,3,4,2.9,Loyal,53,United Kingdom,10.457943925233645,25.54756486436682,181
12917,128,1,594.0,2,1,2,1.7000000000000002,Needs Attention,2,United Kingdom,60.0,0.0,0
12919,8,6,1335.19,4,4,3,3.6999999999999997,Champions,34,United Kingdom,13.46,19.894144445652586,161
12920,17,1,164.23,4,1,1,2.2,Needs Attention,27,United Kingdom,4.607142857142857,4.574013135532206,0
12921,9,37,16587.09,4,4,4,4.0,Champions,233,United Kingdom,13.230555555555556,15.952469249561519,364
12922,161,1,405.38,1,1,2,1.2999999999999998,At Risk,28,United Kingdom,13.214285714285714,5.352446555266491,0
12923,64,1,176.97,2,1,1,1.4000000000000001,At Risk,28,United Kingdom,2.3793103448275863,5.23700954414991,0
12924,88,4,933.7,2,3,3,2.5999999999999996,Loyal,22,United Kingdom,16.033333333333335,34.26401372842373,239
12925,5,2,694.05,4,2,3,3.1,Loyal,42,United Kingdom,12.022222222222222,6.168163864112678,70
12928,35,5,2062.7000000000003,3,4,4,3.6000000000000005,Champions,59,United Kingdom,17.523809523809526,18.71997831832796,323
12929,312,1,117.85,1,1,1,1.0,At Risk,8,United Kingdom,4.625,3.065352170399257,0
12930,78,2,415.8,2,2,2,2.0,Needs Attention,20,United Kingdom,10.08,5.447373220186039,93
12931,22,15,42055.96,3,4,4,3.6000000000000005,Champions,28,United Kingdom,341.5121951219512,577.2266468647891,336
12933,24,3,607.53,3,3,2,2.7,Loyal,102,United Kingdom,4.7075471698113205,6.427519174638178,259
12935,2,7,2160.7,4,4,4,4.0,Champions,80,United Kingdom,14.364341085271318,6.150210413461067,317
12936,17,4,1063.9,4,3,3,3.4,Loyal,56,United Kingdom,9.016129032258064,20.085317365297662,61
12937,15,4,1504.27,4,3,3,3.4,Loyal,81,United Kingdom,8.391666666666667,12.058335782426063,252
12938,26,1,114.14,3,1,1,1.8000000000000003,Needs Attention,9,United Kingdom,15.555555555555555,4.102614342641099,0
12939,64,8,11581.8,2,4,4,3.2,Loyal,21,United Kingdom,103.74468085106383,172.7906293455731,270
12940,55,2,913.54,2,2,3,2.3,Needs Attention,87,United Kingdom,4.151515151515151,7.765379319523769,33
12942,131,3,683.9,2,3,3,2.5999999999999996,Loyal,68,United Kingdom,2.7066666666666666,7.29574335973869,234
12944,36,2,604.51,3,2,2,2.4000000000000004,Needs Attention,29,United Kingdom,9.633333333333333,7.678847113239446,319
12945,288,1,462.95,1,1,2,1.2999999999999998,At Risk,23,United Kingdom,7.173913043478261,8.695647109682318,0
12947,144,6,1603.99,1,4,3,2.5,Needs Attention,83,United Kingdom,12.010309278350515,14.680112302291958,229
12948,16,7,2064.95,4,4,4,4.0,Champions,82,United Kingdom,9.310344827586206,7.229478967355137,248
12949,31,8,4167.22,3,4,4,3.6000000000000005,Champions,166,United Kingdom,11.074418604651163,8.404646395828,221
12950,2,3,1843.0,4,3,4,3.7,Champions,13,United Kingdom,60.0,66.61718611714254,21
12951,9,6,1064.07,4,4,3,3.6999999999999997,Champions,53,United Kingdom,7.984126984126984,6.441978257567138,322
12952,6,4,1387.79,4,3,3,3.4,Loyal,64,United Kingdom,8.265822784810126,5.732306412451426,72
12953,10,1,329.85,4,1,2,2.5,Needs Attention,17,United Kingdom,4.9411764705882355,5.789766580685576,0
12955,1,11,4757.16,4,4,4,4.0,Champions,81,United Kingdom,20.355555555555554,21.355406689181432,266
